fecha_analisis,fixture_id,partido,competicion,mercado,lado,odds,modelo_prob,implied_prob,edge,ev_pct,metodo,categoria,alcance,resultado,odds_close,clv_pct,fecha_cierre
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles tot. O/U 4.5,Over/Si,8.00,0.2215,0.1189,0.1026,0.7723,v3.1,Goles,Total,L,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Corners Juve Stabia O/U 5.5,Over/Si,2.10,0.5424,0.4430,0.0994,0.1391,v3.1,Corners,Local,L,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles Juve Stabia O/U 0.5,Over/Si,1.28,0.8192,0.7322,0.0870,0.0486,v3.1,Goles,Local,W,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles Juve Stabia O/U 2.5,Over/Si,5.50,0.2480,0.1717,0.0763,0.3642,v3.1,Goles,Local,L,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles Catanzaro O/U 2.5,Over/Si,8.00,0.1874,0.1189,0.0685,0.4993,v3.1,Goles,Visitante,L,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Goles tot. O/U 0.5,Over/Si,1.07,0.9589,0.8937,0.0652,0.0261,v3.1,Goles,Total,W,,,
2026-04-17 01:03,1419936,Juve Stabia vs Catanzaro,"('Coppa Italia', True)",Corners Catanzaro O/U 3.5,Under/No,1.91,0.5363,0.4852,0.0512,0.0244,v3.1,Corners,Visitante,L,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 11.5,Under/No,1.91,0.7153,0.4853,0.2300,0.3656,v3.1,Tiros,Visitante,L,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tarjetas tot. O/U 5.5,Over/Si,2.00,0.6773,0.4638,0.2134,0.3545,v3.1,Tarjetas,Total,W,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 22.5,Under/No,1.80,0.7122,0.5147,0.1975,0.2820,v3.1,Tiros,Total,L,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 1.5,Under/No,2.25,0.5978,0.4110,0.1868,0.3450,v3.1,Goles,Total,L,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 2.5,Under/No,1.44,0.8372,0.6522,0.1850,0.2055,v3.1,Goles,Total,W,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",BTTS,Under/No,1.50,0.7891,0.6250,0.1641,0.1837,v3.1,BTTS,Total,L,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners Aldosivi O/U 3.5,Over/Si,1.80,0.6747,0.5148,0.1599,0.2145,v3.1,Corners,Local,L,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 1.5,Under/No,1.57,0.7483,0.5890,0.1593,0.1749,v3.1,Goles,Visitante,W,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 0.5,Under/No,3.75,0.3829,0.2500,0.1329,0.4357,v3.1,Goles,Visitante,L,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Aldosivi O/U 0.5,Under/No,1.73,0.6593,0.5362,0.1231,0.1405,v3.1,Goles,Local,L,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners Racing Club O/U 5.5,Under/No,1.62,0.6918,0.5759,0.1159,0.1207,v3.1,Corners,Visitante,W,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 3.5,Under/No,1.12,0.9493,0.8427,0.1066,0.0632,v3.1,Goles,Total,W,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 2.5,Under/No,1.14,0.9265,0.8283,0.0982,0.0562,v3.1,Goles,Visitante,W,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 0.5,Under/No,6.00,0.2530,0.1573,0.0957,0.5180,v3.1,Goles,Total,L,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Arco Aldosivi O/U 3.5,Over/Si,2.00,0.5578,0.4634,0.0944,0.1155,v3.1,Arco,Local,W,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners Racing Club O/U 4.5,Under/No,2.10,0.5336,0.4430,0.0906,0.1205,v3.1,Corners,Visitante,L,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Aldosivi O/U 1.5,Under/No,1.11,0.9332,0.8541,0.0791,0.0358,v3.1,Goles,Local,W,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",1X2 -> Empate,,3.25,0.3644,0.2922,0.0722,0.1842,v3.1,1X2,Total,W,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 4.5,Under/No,1.03,0.9871,0.9357,0.0514,0.0168,v3.1,Goles,Total,W,,,
2026-04-18 10:49,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Arco tot. O/U 7.5,Over/Si,1.80,0.5593,0.5148,0.0444,0.0067,v3.1,Arco,Total,W,,,
2026-04-18 10:49,1492029,Argentinos JRS vs Atletico Tucuman,"('Liga Profesional', False)",Arco tot. O/U 9.5,Under/No,1.73,0.7874,0.5362,0.2512,0.3621,v3.1,Arco,Total,W,,,
2026-04-18 10:49,1492029,Argentinos JRS vs Atletico Tucuman,"('Liga Profesional', False)",Arco tot. O/U 8.5,Under/No,2.00,0.6753,0.4638,0.2115,0.3505,v3.1,Arco,Total,W,,,
2026-04-18 10:49,1492029,Argentinos JRS vs Atletico Tucuman,"('Liga Profesional', False)",Corners Argentinos JRS O/U 5.5,Under/No,1.91,0.6648,0.4852,0.1796,0.2698,v3.1,Corners,Local,L,,,
2026-04-18 10:49,1492029,Argentinos JRS vs Atletico Tucuman,"('Liga Profesional', False)",Corners tot. O/U 8.5,Under/No,2.00,0.5892,0.4638,0.1254,0.1783,v3.1,Corners,Total,L,,,
2026-04-18 10:49,1492029,Argentinos JRS vs Atletico Tucuman,"('Liga Profesional', False)",1X2 -> Argentinos JRS gana,,1.65,0.6490,0.5717,0.0774,0.0709,v3.1,1X2,Total,W,,,
2026-04-18 10:49,1492029,Argentinos JRS vs Atletico Tucuman,"('Liga Profesional', False)",Corners Atletico Tucuman O/U 2.5,Over/Si,1.67,0.6326,0.5570,0.0756,0.0564,v3.1,Corners,Visitante,L,,,
2026-04-18 10:49,1492029,Argentinos JRS vs Atletico Tucuman,"('Liga Profesional', False)",Tarjetas tot. O/U 5.5,Under/No,1.91,0.5376,0.4852,0.0524,0.0269,v3.1,Tarjetas,Total,L,,,
2026-04-18 10:49,1492029,Argentinos JRS vs Atletico Tucuman,"('Liga Profesional', False)",BTTS,Under/No,1.62,0.6181,0.5759,0.0422,0.0014,v3.1,BTTS,Total,W,,,
2026-04-18 10:50,1492033,Gimnasia L.P. vs Estudiantes de Rio Cuarto,"('Liga Profesional', False)",Corners tot. O/U 11.5,Over/Si,4.00,0.2788,0.2340,0.0448,0.1150,v3.1,Corners,Total,L,,,
2026-04-18 10:50,1492033,Gimnasia L.P. vs Estudiantes de Rio Cuarto,"('Liga Profesional', False)",Corners tot. O/U 12.5,Over/Si,6.00,0.1996,0.1579,0.0417,0.1974,v3.1,Corners,Total,L,,,
2026-04-18 10:50,1492035,Independiente vs Defensa Y Justicia,"('Liga Profesional', False)",Corners tot. O/U 10.5,Over/Si,3.00,0.3578,0.3124,0.0454,0.0734,v3.1,Corners,Total,W,,,
2026-04-18 10:50,1492036,Instituto Cordoba vs Estudiantes L.P.,"('Liga Profesional', False)",Goles Instituto Cordoba O/U 2.5,Under/No,1.07,0.9358,0.8937,0.0420,0.0013,v3.1,Goles,Local,W,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Tiros Boca Juniors O/U 10.5,Under/No,1.73,0.9013,0.5366,0.3647,0.5565,v3.1,Tiros,Visitante,W,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Corners Boca Juniors O/U 3.5,Under/No,2.10,0.7292,0.4430,0.2862,0.5313,v3.1,Corners,Visitante,W,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Arco Boca Juniors O/U 3.5,Under/No,1.83,0.7299,0.5000,0.2299,0.3378,v3.1,Arco,Visitante,L,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Corners River Plate O/U 4.5,Over/Si,1.73,0.7611,0.5362,0.2249,0.3167,v3.1,Corners,Local,W,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Tiros River Plate O/U 13.5,Over/Si,1.73,0.7248,0.5366,0.1881,0.2517,v3.1,Tiros,Local,L,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Arco tot. O/U 9.5,Under/No,1.67,0.6504,0.5570,0.0933,0.0861,v3.1,Arco,Total,W,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Goles Boca Juniors O/U 0.5,Over/Si,1.57,0.6780,0.5890,0.0890,0.0645,v3.1,Goles,Visitante,W,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Arco River Plate O/U 5.5,Over/Si,2.00,0.5394,0.4634,0.0760,0.0787,v3.1,Arco,Local,L,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",1X2 -> Boca Juniors gana,,3.60,0.3355,0.2633,0.0722,0.2078,v3.1,1X2,Total,W,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Goles Boca Juniors O/U 1.5,Over/Si,3.75,0.3136,0.2500,0.0636,0.1760,v3.1,Goles,Visitante,L,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Goles tot. O/U 1.5,Over/Si,1.50,0.6858,0.6250,0.0608,0.0287,v3.1,Goles,Total,L,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Goles tot. O/U 2.5,Over/Si,2.60,0.4233,0.3627,0.0606,0.1006,v3.1,Goles,Total,L,,,
2026-04-18 10:50,1492037,River Plate vs Boca Juniors,"('Liga Profesional', False)",Goles tot. O/U 0.5,Over/Si,1.11,0.9072,0.8541,0.0531,0.0070,v3.1,Goles,Total,W,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Arco Sarmiento Junin O/U 3.5,Under/No,2.00,0.9221,0.4634,0.4587,0.8442,v3.1,Arco,Visitante,W,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Arco tot. O/U 9.5,Under/No,1.83,0.8114,0.5000,0.3114,0.4849,v3.1,Arco,Total,W,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Goles Rosario Central O/U 1.5,Under/No,1.80,0.7760,0.5148,0.2612,0.3969,v3.1,Goles,Local,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Goles tot. O/U 1.5,Under/No,2.75,0.5941,0.3373,0.2567,0.6337,v3.1,Goles,Total,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Goles tot. O/U 2.5,Under/No,1.57,0.8366,0.5995,0.2372,0.3135,v3.1,Goles,Total,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Tiros Rosario Central O/U 15.5,Over/Si,1.91,0.7008,0.4853,0.2155,0.3379,v3.1,Tiros,Local,W,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Goles Rosario Central O/U 0.5,Under/No,4.33,0.4104,0.2170,0.1934,0.7771,v3.1,Goles,Local,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Corners Sarmiento Junin O/U 2.5,Under/No,2.00,0.6452,0.4638,0.1814,0.2905,v3.1,Corners,Visitante,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Tiros Sarmiento Junin O/U 9.5,Under/No,1.91,0.6591,0.4853,0.1738,0.2582,v3.1,Tiros,Visitante,W,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Goles Rosario Central O/U 2.5,Under/No,1.22,0.9395,0.7663,0.1732,0.1462,v3.1,Goles,Local,W,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Goles tot. O/U 3.5,Under/No,1.20,0.9484,0.7830,0.1654,0.1381,v3.1,Goles,Total,W,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",BTTS,Under/No,1.53,0.7688,0.6087,0.1601,0.1762,v3.1,BTTS,Total,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",1X2 -> Empate,,3.80,0.3726,0.2484,0.1243,0.4161,v3.1,1X2,Total,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Goles tot. O/U 0.5,Under/No,7.00,0.2492,0.1358,0.1134,0.7445,v3.1,Goles,Total,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Corners Rosario Central O/U 5.5,Over/Si,1.67,0.6645,0.5570,0.1074,0.1097,v3.1,Corners,Local,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Tarjetas tot. O/U 5.5,Over/Si,1.88,0.5903,0.5053,0.0851,0.1098,v3.1,Tarjetas,Total,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Goles tot. O/U 4.5,Under/No,1.06,0.9863,0.9042,0.0821,0.0454,v3.1,Goles,Total,W,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Tiros tot. O/U 25.5,Over/Si,1.83,0.5811,0.5000,0.0811,0.0652,v3.1,Tiros,Total,W,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",Goles Sarmiento Junin O/U 0.5,Under/No,1.73,0.6075,0.5362,0.0713,0.0510,v3.1,Goles,Visitante,L,,,
2026-04-18 10:50,1492038,Rosario Central vs Sarmiento Junin,"('Liga Profesional', False)",1X2 -> Sarmiento Junin gana,,7.00,0.1976,0.1348,0.0628,0.3831,v3.1,1X2,Total,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Arco tot. O/U 8.5,Under/No,1.73,0.8012,0.5362,0.2650,0.3860,v3.1,Arco,Total,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Arco Deportivo Riestra O/U 3.5,Under/No,1.61,0.8355,0.5767,0.2588,0.3493,v3.1,Arco,Visitante,W,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles tot. O/U 1.5,Under/No,2.10,0.6759,0.4430,0.2329,0.4194,v3.1,Goles,Total,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles Deportivo Riestra O/U 0.5,Under/No,1.80,0.7306,0.5148,0.2158,0.3151,v3.1,Goles,Visitante,W,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",BTTS,Under/No,1.44,0.8460,0.6453,0.2007,0.2182,v3.1,BTTS,Total,W,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles tot. O/U 2.5,Under/No,1.36,0.8874,0.6951,0.1924,0.2069,v3.1,Goles,Total,W,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Corners Deportivo Riestra O/U 3.5,Under/No,1.67,0.7116,0.5570,0.1546,0.1884,v3.1,Corners,Visitante,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles Talleres Cordoba O/U 1.5,Under/No,1.44,0.7902,0.6453,0.1449,0.1379,v3.1,Goles,Local,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Tiros Deportivo Riestra O/U 8.5,Under/No,1.91,0.6289,0.4853,0.1436,0.2006,v3.1,Tiros,Visitante,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Corners Talleres Cordoba O/U 5.5,Over/Si,1.91,0.6254,0.4852,0.1402,0.1945,v3.1,Corners,Local,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles Talleres Cordoba O/U 0.5,Under/No,3.25,0.4275,0.2904,0.1371,0.3895,v3.1,Goles,Local,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles tot. O/U 0.5,Under/No,5.00,0.3122,0.1896,0.1225,0.5608,v3.1,Goles,Total,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles Deportivo Riestra O/U 1.5,Under/No,1.12,0.9594,0.8427,0.1167,0.0745,v3.1,Goles,Visitante,W,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Tiros tot. O/U 22.5,Under/No,1.91,0.5924,0.4853,0.1071,0.1309,v3.1,Tiros,Total,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles tot. O/U 3.5,Under/No,1.10,0.9693,0.8642,0.1051,0.0663,v3.1,Goles,Total,W,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Arco Talleres Cordoba O/U 4.5,Under/No,2.00,0.5668,0.4634,0.1034,0.1335,v3.1,Arco,Local,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",1X2 -> Empate,,3.10,0.4004,0.3053,0.0951,0.2412,v3.1,1X2,Total,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles Talleres Cordoba O/U 2.5,Under/No,1.11,0.9453,0.8541,0.0912,0.0493,v3.1,Goles,Local,W,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Corners Deportivo Riestra O/U 2.5,Under/No,2.10,0.5018,0.4430,0.0589,0.0539,v3.1,Corners,Visitante,L,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles tot. O/U 4.5,Under/No,1.02,0.9933,0.9434,0.0499,0.0131,v3.1,Goles,Total,W,,,
2026-04-18 10:50,1492040,Talleres Cordoba vs Deportivo Riestra,"('Liga Profesional', False)",Goles Deportivo Riestra O/U 2.5,Under/No,1.01,0.9958,0.9541,0.0417,0.0057,v3.1,Goles,Visitante,W,,,
2026-04-18 10:51,1379291,Chelsea vs Manchester United,"('Premier League', False)",Tiros tot. O/U 27.5,Under/No,1.91,0.5267,0.4853,0.0414,0.0055,v3.1,Tiros,Total,W,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Tarjetas tot. O/U 4.5,Under/No,1.95,0.6874,0.4868,0.2005,0.3403,v3.1,Tarjetas,Total,W,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Tiros Liverpool O/U 13.5,Under/No,2.00,0.6400,0.4634,0.1766,0.2800,v3.1,Tiros,Visitante,L,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Tiros tot. O/U 25.5,Under/No,1.83,0.6747,0.5000,0.1747,0.2367,v3.1,Tiros,Total,W,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Arco Liverpool O/U 4.5,Over/Si,1.83,0.6701,0.5000,0.1701,0.2282,v3.1,Arco,Visitante,W,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Arco tot. O/U 8.5,Over/Si,1.83,0.6367,0.5000,0.1367,0.1651,v3.1,Arco,Total,W,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",1X2 -> Everton gana,,3.10,0.4077,0.3068,0.1009,0.2639,v3.1,1X2,Total,L,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Corners Everton O/U 4.5,Under/No,1.67,0.6503,0.5570,0.0933,0.0860,v3.1,Corners,Local,W,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Corners Liverpool O/U 5.5,Over/Si,2.10,0.5315,0.4430,0.0885,0.1161,v3.1,Corners,Visitante,W,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Goles Everton O/U 1.5,Over/Si,2.62,0.4346,0.3547,0.0799,0.1387,v3.1,Goles,Local,L,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Tiros Everton O/U 10.5,Under/No,2.00,0.5286,0.4634,0.0652,0.0571,v3.1,Tiros,Local,W,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Goles Everton O/U 0.5,Over/Si,1.33,0.7730,0.7096,0.0634,0.0281,v3.1,Goles,Local,W,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Goles Liverpool O/U 1.5,Under/No,1.67,0.6175,0.5570,0.0605,0.0313,v3.1,Goles,Visitante,L,,,
2026-04-18 10:51,1379293,Everton vs Liverpool,"('Premier League', False)",Goles Everton O/U 2.5,Over/Si,6.50,0.1871,0.1459,0.0412,0.2161,v3.1,Goles,Local,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Goles Nottingham Forest O/U 1.5,Under/No,2.25,0.6792,0.4110,0.2682,0.5282,v3.1,Goles,Local,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Goles Nottingham Forest O/U 2.5,Under/No,1.40,0.8903,0.6627,0.2276,0.2464,v3.1,Goles,Local,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Goles tot. O/U 2.5,Under/No,2.10,0.6545,0.4517,0.2028,0.3745,v3.1,Goles,Total,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Goles tot. O/U 3.5,Under/No,1.44,0.8427,0.6563,0.1863,0.2134,v3.1,Goles,Total,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Goles Nottingham Forest O/U 0.5,Under/No,6.50,0.3171,0.1459,0.1712,1.0609,v3.1,Goles,Local,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Goles tot. O/U 1.5,Under/No,4.33,0.3846,0.2198,0.1648,0.6654,v3.1,Goles,Total,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",1X2 -> Burnley gana,,7.00,0.2926,0.1364,0.1563,1.0484,v3.1,1X2,Total,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Tiros Nottingham Forest O/U 16.5,Over/Si,1.73,0.6795,0.5366,0.1429,0.1735,v3.1,Tiros,Local,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Corners Burnley O/U 3.5,Under/No,1.91,0.6201,0.4852,0.1349,0.1844,v3.1,Corners,Visitante,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Goles tot. O/U 4.5,Under/No,1.17,0.9397,0.8104,0.1293,0.0995,v3.1,Goles,Total,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Tiros tot. O/U 26.5,Over/Si,1.83,0.5990,0.5000,0.0990,0.0980,v3.1,Tiros,Total,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",BTTS,Under/No,1.91,0.5860,0.5000,0.0860,0.1193,v3.1,BTTS,Total,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Arco Nottingham Forest O/U 4.5,Over/Si,1.73,0.6171,0.5366,0.0804,0.0657,v3.1,Arco,Local,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Tiros Burnley O/U 9.5,Under/No,1.73,0.6108,0.5366,0.0742,0.0548,v3.1,Tiros,Visitante,W,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",1X2 -> Empate,,4.20,0.3005,0.2273,0.0732,0.2619,v3.1,1X2,Total,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Arco tot. O/U 8.5,Over/Si,1.91,0.5520,0.4852,0.0668,0.0542,v3.1,Arco,Total,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Corners Nottingham Forest O/U 6.5,Over/Si,2.10,0.5038,0.4430,0.0609,0.0580,v3.1,Corners,Local,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Goles Burnley O/U 0.5,Over/Si,1.67,0.6051,0.5570,0.0481,0.0105,v3.1,Goles,Visitante,W,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Arco Burnley O/U 3.5,Over/Si,2.00,0.5097,0.4634,0.0463,0.0193,v3.1,Arco,Visitante,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Goles tot. O/U 0.5,Under/No,12.00,0.1260,0.0798,0.0462,0.5115,v3.1,Goles,Total,L,,,
2026-04-18 10:51,1379297,Nottingham Forest vs Burnley,"('Premier League', False)",Corners tot. O/U 9.5,Under/No,2.10,0.4865,0.4430,0.0436,0.0217,v3.1,Corners,Total,W,,,
2026-04-18 10:51,1379289,Aston Villa vs Sunderland,"('Premier League', False)",Goles tot. O/U 2.5,Under/No,1.91,0.6163,0.5000,0.1163,0.1772,v3.1,Goles,Total,L,,,
2026-04-18 10:51,1379289,Aston Villa vs Sunderland,"('Premier League', False)",Tiros Sunderland O/U 9.5,Over/Si,1.91,0.5999,0.4853,0.1146,0.1453,v3.1,Tiros,Visitante,W,,,
2026-04-18 10:51,1379289,Aston Villa vs Sunderland,"('Premier League', False)",Corners Sunderland O/U 3.5,Over/Si,1.83,0.6055,0.5000,0.1055,0.1080,v3.1,Corners,Visitante,W,,,
